path,family,role,status,note,format,mode,width,height,bytes,has_transparency,transparent_margins_ltrb,alpha_touches_edges,alpha_bbox,sha256,error
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-06-mr-maisy-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,83418,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",418399dfc86e2f2d01312112faf4bd370a94256f4aed03bf250f782d1276848f,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-07-mr-puddles-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,83029,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",5f5204e7030fa113f0506f740b75243d7bbc17cce430ff0645559b0fb208cb59,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-08-miss-maisy-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,82298,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",f4d28e3fd884bb018cc73a5507eefcfecbbfb37f1df4085551357a48e893bfec,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-09-hopper-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,83725,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",9a31be218c481ddeb9bb8a761c73d44c2485f4e16a6a3be1878addabf50757fa,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-10-whiskers-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,81332,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",39b13d37db5b4ce0752820c1da28b1f8a00c1f6f8fe58ab5f0dfd26b6a0dadf8,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-11-scout-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,80343,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",361933af3bafc2e5f33030dc63cdddabb56afd51f20eaafbdf22c4f9e7a1562d,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-12-penny-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,79100,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",7ece1178c8cf6d979aff60fe112bdfea47711d3c987bfc070831f93776cf4b33,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-13-maisy-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,79989,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",7728dfc11c02aa7936f4e8c083ceeb4ef183c54c937b4f6e33fc010a73f4ca69,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-14-puddles-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,77543,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",3222a7ff5403b2d9fa51fade69c582f07646849b1ac8c2bf3a3f42d25c7d72a5,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-15-sam-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,75439,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",be77798353fc13359c5da95050f2581677e75a01fd02cf2d021592692cd3ce37,
public/design-assets/web-material-library-v1/woven-fabric/woven-fabric-16-rusty-tile.png,web material textures,repeatable material texture,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGB,512,512,82401,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 512, 512]",2615882d2a8655c540c3a08baee43063863ac016947296da9fec0cf53c337844,
public/design-assets/web-material-library-v1/woven-fabric-contact-sheet.png,web material textures,reference sheet / atlas,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,2048,2048,1323541,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 2048, 2048]",e914f374852ce27b0d3cc2875353bc51e5888a74efb1eec3c03d99a4f62d937a,
public/design-concepts/grade-family/canva-parts/daycare/daycare-curriculum-pathways.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,505,660990,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 505]",0ee1e664fac6a9d0e138f3f6b36e315fae68c1809604094b02d516a17096cddb,
public/design-concepts/grade-family/canva-parts/daycare/daycare-hero-copy.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,790,540,41998,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 790, 540]",cceab77bc079a81b5addb21f550afbd5490c984f736f397f07c92e8997e74c53,
public/design-concepts/grade-family/canva-parts/daycare/daycare-lesson-planning-resources.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,450,55896,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 450]",55ed83d5aa3afa5ae037ee6e0e1a295fc343c876e188a958888612f427779d26,
public/design-concepts/grade-family/canva-parts/daycare/daycare-navigation.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,335,1516,367382,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 335, 1516]",7383d5288dfb3b6e69dd2441be892d857533f568dedefdcba3212a27a187b746,
public/design-concepts/grade-family/canva-parts/daycare/daycare-teacher-panel.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1165,540,357714,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1165, 540]",e0be3dff001f57f3e19289b9341e544d7b9b1259735c99ebe2b34701acb567db,
public/design-concepts/grade-family/canva-parts/grade-1/grade-1-curriculum-pathways.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,505,647927,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 505]",d7acaaab98055fc4b992ebb40c3cc4c527bf987bb9c0d99d62efbba7b2f67a2f,
public/design-concepts/grade-family/canva-parts/grade-1/grade-1-hero-copy.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,790,540,42325,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 790, 540]",0a260eb0326079172bb30cdc9731c58a9b08a858e7892ab487fcd322150f6a35,
public/design-concepts/grade-family/canva-parts/grade-1/grade-1-lesson-planning-resources.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,450,59299,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 450]",85b633ccf09658f767b32d2c826266803d97f73cffced679407ef8c884365fc5,
public/design-concepts/grade-family/canva-parts/grade-1/grade-1-navigation.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,335,1516,376147,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 335, 1516]",4a3e331363e1b18e5fcff88851f7ae4eb49e5eb19258c230d3ee1f86471c427d,
public/design-concepts/grade-family/canva-parts/grade-1/grade-1-teacher-panel.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1165,540,348844,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1165, 540]",e8d36f684dcd79eb6ac0668f4a0a634aa4ef97baed231d5c2cb0c5133347d35f,
public/design-concepts/grade-family/canva-parts/grade-2/grade-2-curriculum-pathways.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,505,562265,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 505]",5d05069c40b5087baed151cd05bb0ba0311015a51855f472e89463d7468d21b1,
public/design-concepts/grade-family/canva-parts/grade-2/grade-2-hero-copy.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,790,540,45056,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 790, 540]",b0077b95fb7dab5be05a93753127c32091d4025a9ca87108837ef0a516311922,
public/design-concepts/grade-family/canva-parts/grade-2/grade-2-lesson-planning-resources.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,450,59472,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 450]",588fe5b73df9dd50ac6e296d28e6af5fca0812836b30dffec742159cbb2809e8,
public/design-concepts/grade-family/canva-parts/grade-2/grade-2-navigation.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,335,1516,423255,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 335, 1516]",d054089a1301823857895c16c6b4b2633c1f310b2c5ca82b2701df7bdd095fc8,
public/design-concepts/grade-family/canva-parts/grade-2/grade-2-teacher-panel.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1165,540,325292,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1165, 540]",9fe8e04cd18656546edce9bc93616c081586ad057ceef9bbe8ae4d022caf4aae,
public/design-concepts/grade-family/canva-parts/kindergarten/kindergarten-curriculum-pathways.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,505,673712,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 505]",909696ad2c3c9c84ce0d654b9855c49acc7d5898c2b81cc9fd7b6545dd0ba19a,
public/design-concepts/grade-family/canva-parts/kindergarten/kindergarten-hero-copy.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,790,540,42335,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 790, 540]",89fe6fb0e109a1f18acb266d0bd3bb98d473643ac561a11c23ea45202091352c,
public/design-concepts/grade-family/canva-parts/kindergarten/kindergarten-lesson-planning-resources.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,450,56219,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 450]",6179d71b886505b70a271077be97b4d8d8d7f4ab6e1e687ef5ffbebc9ca62948,
public/design-concepts/grade-family/canva-parts/kindergarten/kindergarten-navigation.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,335,1516,412453,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 335, 1516]",b6e8e81e6a83dafdd190fa21d582b411fe8d54d146b359709ecaa95c5c8aa8a8,
public/design-concepts/grade-family/canva-parts/kindergarten/kindergarten-teacher-panel.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1165,540,346780,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1165, 540]",193b612aea2451b4aea866ca35f2d05f958434ab23cc42ce3fd4c75cd50f2f97,
public/design-concepts/grade-family/canva-parts/preschool/preschool-curriculum-pathways.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,505,631703,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 505]",59f275ad92ad11f035d9db8ca5f5f1ff821545c8b9ca3b7eb13008db8531f500,
public/design-concepts/grade-family/canva-parts/preschool/preschool-hero-copy.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,790,540,45947,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 790, 540]",789c3e6d487a973440a83ba9775b28e24a4eda6f0876882ccde71bef8333a897,
public/design-concepts/grade-family/canva-parts/preschool/preschool-lesson-planning-resources.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1955,450,63515,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1955, 450]",bfb26b424822d58fb62a499895d14dfee95fee20a6de589c102a1811c180e3b7,
public/design-concepts/grade-family/canva-parts/preschool/preschool-navigation.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,335,1516,334766,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 335, 1516]",98ec4cc0b70c3775fce3dcbb402f778b26a38ccfd35ba3a1e7e567813aa6d634,
public/design-concepts/grade-family/canva-parts/preschool/preschool-teacher-panel.png,Canva grade-page parts,layout reference part,REFERENCE ONLY,Use to select or compare assets; do not flatten interactive UI from it.,PNG,RGB,1165,540,318252,False,"[0, 0, 0, 0]","['left', 'top', 'right', 'bottom']","[0, 0, 1165, 540]",a9cd946691a330dcbb9e28bad5834aef579fa32091d1a956ed4567490d9cb4e2,
public/icons/canva-animal-icons/canva-icon-01.png,Canva animal icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,237,273,76535,True,"[7, 12, 3, 16]",[],"[7, 12, 234, 257]",c52d84c00fc10c2b29dbc3140f06d84a1f26544e27ac11899521ac87ea7a6d10,
public/icons/canva-animal-icons/canva-icon-02.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,273,86958,True,"[6, 11, 0, 16]",['right'],"[6, 11, 236, 257]",47bbb6318ffd8ee1a35176252c833206af706af77a8a84f22986f735ad9198ac,
public/icons/canva-animal-icons/canva-icon-03.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,273,79040,True,"[5, 11, 0, 15]",['right'],"[5, 11, 236, 258]",829f8d08b4750c9077f976f1f15ed354b9b73fbb8650de40c0ccf462dd926946,
public/icons/canva-animal-icons/canva-icon-04.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,273,82655,True,"[6, 10, 0, 16]",['right'],"[6, 10, 236, 257]",ad292db9bd49fd3c6c86121db99b3ac5cbacd9c3c10b102984eb8aeada9205e7,
public/icons/canva-animal-icons/canva-icon-05.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,237,251,80454,True,"[6, 0, 3, 5]",['top'],"[6, 0, 234, 246]",3be80e75339319da855a5d58619aac25b42ef82a2e4f84c69ca8cd17641d8f87,
public/icons/canva-animal-icons/canva-icon-06.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,251,81709,True,"[5, 0, 0, 5]","['top', 'right']","[5, 0, 236, 246]",437ddac405c52c801744c789bed39dcb934977502a3df4d2f520121985e7ed4f,
public/icons/canva-animal-icons/canva-icon-07.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,251,82177,True,"[8, 0, 0, 5]","['top', 'right']","[8, 0, 236, 246]",c0a47750a640e75dc8f67ac3b042f4d6a27a241e908b5ff96d602d977465f827,
public/icons/canva-animal-icons/canva-icon-08.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,251,88995,True,"[0, 0, 2, 0]","['left', 'top', 'bottom']","[0, 0, 234, 251]",3f59fb4eaab59e92691a89f3056176062b02bca55daafb2ec6c61b4f870056c5,
public/icons/canva-animal-icons/canva-icon-09.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,237,251,76333,True,"[4, 0, 3, 0]","['top', 'bottom']","[4, 0, 234, 251]",631288891c616de5bad6f6910d47c41a250d533614c8cbe31f1232ecff12a9b9,
public/icons/canva-animal-icons/canva-icon-10.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,251,79244,True,"[5, 0, 1, 1]",['top'],"[5, 0, 235, 250]",de58dc497d427df1a25082a60d23058d32fdaae1900ef7ed361658288ba362cf,
public/icons/canva-animal-icons/canva-icon-11.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,251,68778,True,"[8, 0, 0, 0]","['top', 'right', 'bottom']","[8, 0, 236, 251]",c434b391197fc528aa7c05197c62290d77eb2aed5e5c3c4c722e61e80c6bcfaa,
public/icons/canva-animal-icons/canva-icon-12.png,Canva animal icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,236,251,73703,True,"[5, 4, 2, 1]",[],"[5, 4, 234, 250]",2ed5800091ff3187db37dfcb78cad937c4389c172921b720cd926193824ce357,
public/icons/canva-animal-icons/canva-icon-13.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,237,252,72645,True,"[0, 8, 7, 3]",['left'],"[0, 8, 230, 249]",7845edb9200083e3681b7098710ee63341788921f85a9423ce06f1c26ba3df2f,
public/icons/canva-animal-icons/canva-icon-14.png,Canva animal icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,236,252,80842,True,"[5, 8, 5, 0]",['bottom'],"[5, 8, 231, 252]",7bf147141c3b11df707e8ad2ba8fd254e5220a151e70beb55408cff74add5885,
public/icons/canva-animal-icons/canva-icon-15.png,Canva animal icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,236,252,81397,True,"[3, 9, 5, 3]",[],"[3, 9, 231, 249]",940b5221e38d97ddd3161e9212a750fa14ea521efeb4eafc00ff278cb9e1f899,
public/icons/canva-animal-icons/canva-icon-16.png,Canva animal icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,236,252,76080,True,"[4, 8, 4, 1]",[],"[4, 8, 232, 251]",d537e122709cd85a6548d53749b8d45c04511bde78d17cffda28ee43540918ac,
public/icons/early-years/face-busts/hopper-red.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,286,286,103424,True,"[27, 0, 39, 5]",['top'],"[27, 0, 247, 281]",4ea250db5bae61cf21c73336a0c6a7c0cba55b9e10d2fd4804faa1de370e5690,
public/icons/early-years/face-busts/maisy-yellow.png,early-years activity icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,286,286,113659,True,"[21, 11, 32, 6]",[],"[21, 11, 254, 280]",39919c61f9e969abc684da6bbb9dc4215aab6d51fe8c2bc4d2950a39aceb06a4,
public/icons/early-years/face-busts/miss-hayley-purple.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,267,267,118037,True,"[26, 0, 18, 0]","['top', 'bottom']","[26, 0, 249, 267]",47be1b69dbd9eccf36f57a658dea6fa7314bb6765b006dd4b1f37b0ea2f73a6b,
public/icons/early-years/face-busts/miss-maisy-purple.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,286,286,120266,True,"[27, 0, 32, 0]","['top', 'bottom']","[27, 0, 254, 286]",9d2f59efe63429228da3930ea4b96050f3ce7efc0a4b6a973983dc3e8bd2bdd1,
public/icons/early-years/face-busts/miss-puddles-purple.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,267,267,114916,True,"[26, 1, 27, 0]",['bottom'],"[26, 1, 240, 267]",a2a29c3961f90328128be8ee6e2573b41bf58321facab021aa8fd127825a2705,
public/icons/early-years/face-busts/mr-maisy-orange.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,286,286,118853,True,"[27, 9, 18, 0]",['bottom'],"[27, 9, 268, 286]",c617a4ed4eae5d1657513181db5880f0680c76872091101c969fdd5e78bb0440,
public/icons/early-years/face-busts/mr-puddles-green.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,267,267,113286,True,"[35, 0, 36, 0]","['top', 'bottom']","[35, 0, 231, 267]",c42106ca9e75d894e15e054303c9121ea470d85da70e16c0b8ad41f3b4353377,
public/icons/early-years/face-busts/mr-rusty-blue.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,285,285,117776,True,"[32, 3, 36, 0]",['bottom'],"[32, 3, 249, 285]",bb3edfc53197d14ac28e5b5063611d55ccfcbd34b72ce0660ce4038257d483f5,
public/icons/early-years/face-busts/mr-sam-blue.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,267,267,119248,True,"[17, 7, 25, 0]",['bottom'],"[17, 7, 242, 267]",46a860cdc5b71f440f21ed49f4c0cbdccbf54cc23a4e5c65a90f6bcd929c4b79,
public/icons/early-years/face-busts/old-macdonald-yellow.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,286,286,120215,True,"[27, 0, 27, 6]",['top'],"[27, 0, 259, 280]",6af5e6f7d84aad5b3b4aaddd264573a8861361e90503b7f5768abfa793b18bd2,
public/icons/early-years/face-busts/penny-orange.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,267,267,91808,True,"[26, 0, 37, 6]",['top'],"[26, 0, 230, 261]",33375c2f88ab9b0ae8796efaa3ea61e4d226508f033640b9256455c3b56f34a3,
public/icons/early-years/face-busts/puddles-blue.png,early-years activity icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,267,267,112097,True,"[39, 7, 26, 6]",[],"[39, 7, 241, 261]",a265d9696e335f4aa64352ac17600e396a2be946cd9c6a9c190c6f233e3a66bd,
public/icons/early-years/face-busts/rusty-blue.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,266,266,105998,True,"[36, 0, 35, 0]","['top', 'bottom']","[36, 0, 231, 266]",dee42b1607d91d62357741543ec826109bd8afda97030d7f7e1571df8e95c169,
public/icons/early-years/face-busts/sam-red.png,early-years activity icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,250,250,125144,True,"[13, 1, 8, 2]",[],"[13, 1, 242, 248]",37b58f4a4ec367a85b36d002306d78c6142b8a81e2fa6aec6f19b5704fb0f961,
public/icons/early-years/face-busts/scout-green.png,early-years activity icons,curriculum / classroom icon,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,250,250,113388,True,"[12, 9, 16, 2]",[],"[12, 9, 234, 248]",0b9992d914240ba27ac53493da649777263fa28cfe1f60eea2786412bbb980ff,
public/icons/early-years/face-busts/whiskers-orange.png,early-years activity icons,curriculum / classroom icon,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,247,247,109992,True,"[23, 0, 16, 0]","['top', 'bottom']","[23, 0, 231, 247]",b11ba429e12b9479879b5b9cb73bbce47136b507ad80629751f291d216f8b66b,
public/icons/early-years/face-patches/hopper-red.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,109000,True,"[11, 0, 10, 0]","['top', 'bottom']","[11, 0, 241, 251]",adb914011ded4e65a048729e1468eee3d594de7f9cff8bfcc2b71617ea79cc15,
public/icons/early-years/face-patches/maisy-yellow.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,109083,True,"[12, 0, 9, 1]",['top'],"[12, 0, 242, 250]",75962c670008a306dbfdd3d0fb2df245c1cf84b6144660054cd8532e31d5228e,
public/icons/early-years/face-patches/miss-hayley-purple.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,273,273,124903,True,"[24, 10, 19, 16]",[],"[24, 10, 254, 257]",bd62648cd7c097ff4620890f0ce792cfabf1b72aee44a6eeb47acee35be33990,
public/icons/early-years/face-patches/miss-maisy-purple.png,early-years activity icons,felt patch / badge,REVIEW: EXTRACTION ARTIFACTS,Tight chroma-key crop; visible edge streaks or cut-off artwork are possible.,PNG,RGBA,251,251,127211,True,"[7, 0, 10, 0]","['top', 'bottom']","[7, 0, 241, 251]",07506640647eddf6c7d4377f12df11fcaabbfb0b32b04300b2d44c460e88712d,
public/icons/early-years/face-patches/miss-puddles-purple.png,early-years activity icons,felt patch / badge,USABLE SOURCE,Use only in its documented canonical role.,PNG,RGBA,273,273,126943,True,"[24, 11, 19, 16]",[],"[24, 11, 254, 257]",241c93003caa0fb83a9c7fc2e03899526e64b4e2ce809dddb7f13fe12bab0aa4,
